"Table A2P - Number of households owed a prevention duty by reason for loss, or threat of loss, of last settled home
England, October to December 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,End of private rented tenancy - assured shorthold,,,,,,,,,,,,,,,End of private rented tenancy - not assured shorthold,Family or friends no longer willing or able to accommodate,Non-violent relationship breakdown with partner,Domestic abuse,Other violence or harrassment,,End of social rented tenancy,,,,,Eviction from supported housing,,,,,Left institution with no accommodation available,Required to leave accommodation provided by Home Office as asylum support,Other reasons / not known6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Number of households
,,,,Total owed a prevention duty1,,"End of assured shorthold (AST) private rented tenancy, due to..",,,,,,,,,,,,,,,End of non-AST private rented tenancy,Family or friends no longer willing or able to accommodate,Non-violent relationship breakdown with partner,Domestic abuse,Other violence or harrassment,,"End of social rented tenancy, due to..",,,,,"Eviction from supported housing, due to..",,,,,Left institution with no accommodation available,Required to leave accommodation provided by Home Office as asylum support,Other reasons / not known5
,,,,,,"Total end
 of AST",,Of which:,,,,,,,,,,,,,,,,,,,Total end of social rented tenancy,Of which:,,,,Total evicted from supported housing,Of which:,,,,,,
,,,,,,,,"Rent arrears, due to..",,,,,,"Breach of tenancy, not related to rent arrears",Landlord wishing to sell or re-let the property,Tenant complained to the council / agent / landlord about disrepair,Illegal eviction ,Tenant abandoned property,Other reasons / not known,,,,,,,,,Rent arrears2,"Breach of tenancy, not related to rent arrears",Other reasons / not known3,,,Rent arrears,"Breach of tenancy or licence, not related to rent arrears",Other reasons / not known4,,,,
,,,,,,,,Tenant difficulty budgeting or making other payment(s) ,"Increase
 in rent  ",Reduction in employment income,"Changes
 in benefit entitlement",Change in personal circumstances ,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08000011,Knowsley,,,145,,33,,2,1,1,0,1,,0,26,0,0,0,2,,4,63,7,8,4,,8,6,0,2,,2,0,2,0,,4,4,8
E09000022,Lambeth,,,345,,196,,19,3,0,55,1,,1,104,1,0,0,12,,3,54,3,24,1,,53,53,0,0,,3,0,1,2,,0,2,6
E07000121,Lancaster,,,74,,20,,0,1,2,1,0,,0,12,1,0,0,3,,6,17,3,5,1,,3,0,2,1,,6,3,1,2,,2,4,7
E08000035,Leeds,,,810,,190,,5,0,5,3,5,,3,139,0,3,2,25,,7,293,45,121,13,,8,1,2,5,,35,0,5,30,,37,42,19
E06000016,Leicester,,,398,,182,,10,3,2,0,10,,0,133,3,0,1,20,,2,132,13,23,5,,6,1,0,5,,9,0,0,9,,2,11,13
E07000063,Lewes,,,31,,10,,0,0,0,0,1,,0,6,0,0,0,3,,3,11,5,0,1,,0,0,0,0,,1,0,1,0,,0,0,0
E09000023,Lewisham,,,449,,143,,6,2,1,2,7,,3,101,1,2,0,18,,17,153,14,26,12,,17,10,1,6,,8,0,5,3,,8,4,47
E07000194,Lichfield,,,57,,11,,1,0,1,0,0,,0,6,0,0,0,3,,4,19,8,6,2,,3,3,0,0,,0,0,0,0,,0,1,3
E07000138,Lincoln,,,44,,17,,0,0,0,0,1,,0,12,0,0,0,4,,3,4,3,2,1,,1,0,0,1,,4,0,1,3,,8,0,1
E08000012,Liverpool,,,44,,34,,1,0,0,0,1,,0,29,0,0,0,3,,3,2,0,0,1,,1,1,0,0,,0,0,0,0,,0,1,2
E06000032,Luton,,,131,,54,,5,3,2,1,4,,1,26,1,0,0,11,,12,36,4,11,0,,3,1,0,2,,4,0,0,4,,1,1,5
E07000110,Maidstone,,,147,,35,,3,0,0,0,0,,2,23,1,0,0,6,,9,44,8,13,4,,17,12,0,5,,3,1,2,0,,6,1,7
E07000074,Maldon,,,30,,9,,0,0,1,0,0,,0,3,0,0,0,5,,1,13,3,1,1,,0,0,0,0,,1,0,0,1,,0,0,1
E07000235,Malvern Hills,,,24,,6,,0,0,0,1,0,,0,5,0,0,0,0,,0,4,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,13
E08000003,Manchester,,,503,,263,,4,7,3,4,18,,4,159,9,1,1,53,,15,103,12,43,3,,15,7,2,6,,5,2,0,3,,5,28,11
E07000174,Mansfield,,,16,,15,,0,0,0,0,2,,0,8,1,0,0,4,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,1
E06000035,Medway Towns,,,186,,83,,7,1,0,1,17,,0,40,0,2,0,15,,9,58,0,9,1,,12,9,1,2,,5,1,3,1,,1,0,8
E07000133,Melton,,,42,,10,,0,0,3,0,1,,0,5,0,0,0,1,,1,13,4,5,2,,2,2,0,0,,1,0,0,1,,0,0,4
E07000187,Mendip,,,91,,32,,4,0,1,0,0,,2,20,0,0,0,5,,11,24,8,2,2,,1,0,0,1,,2,0,1,1,,2,0,7
E09000024,Merton,,,105,,39,,0,1,0,1,1,,0,18,1,0,0,17,,3,48,1,3,2,,2,0,0,2,,3,0,2,1,,0,3,1
E07000042,Mid Devon,,,63,,21,,1,0,0,0,0,,0,15,0,0,0,5,,5,14,8,3,3,,7,7,0,0,,1,0,1,0,,0,0,1
E07000203,Mid Suffolk,,,44,,12,,0,0,1,0,0,,0,9,0,0,0,2,,0,6,6,11,1,,5,4,1,0,,0,0,0,0,,0,0,3
E07000228,Mid Sussex,,,31,,23,,3,1,1,0,0,,0,18,0,0,0,0,,0,2,0,0,0,,2,1,0,1,,1,1,0,0,,0,0,3
E06000002,Middlesbrough,,,114,,21,,3,0,0,1,0,,1,10,1,0,1,4,,4,28,6,25,3,,4,3,0,1,,8,1,4,3,,1,7,7
E06000042,Milton Keynes,,,129,,71,,1,2,4,1,8,,1,38,2,1,0,13,,6,30,4,1,1,,6,2,0,4,,3,2,0,1,,3,0,4
E07000210,Mole Valley,,,38,,15,,0,0,0,0,3,,1,7,1,1,0,2,,2,10,4,4,0,,1,1,0,0,,0,0,0,0,,1,0,1
E07000091,New Forest,,,126,,47,,1,0,1,1,1,,1,32,0,0,0,10,,4,50,6,7,0,,2,0,0,2,,3,0,2,1,,4,0,3
E07000175,Newark & Sherwood,,,29,,15,,2,0,0,0,1,,0,9,0,0,0,3,,1,7,0,1,0,,2,1,1,0,,0,0,0,0,,0,0,3
E08000021,Newcastle on Tyne,,,399,,107,,14,0,2,2,2,,1,57,1,5,3,20,,9,145,32,21,10,,14,9,1,4,,12,1,9,2,,7,30,12
E07000195,Newcastle under Lyme,,,58,,25,,0,0,0,0,1,,1,15,1,0,0,7,,2,9,3,8,0,,2,0,1,1,,6,0,0,6,,0,0,3
E09000025,Newham,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E07000043,North Devon,,,82,,30,,4,0,2,2,2,,3,10,0,0,0,7,,7,14,4,2,2,,3,1,0,2,,6,0,1,5,,2,0,12
E07000038,North East Derbyshire,,,40,,14,,1,0,0,0,0,,0,11,0,0,0,2,,0,12,6,6,0,,0,0,0,0,,1,0,0,1,,0,0,1
E06000012,North East Lincolnshire,,,133,,56,,3,0,2,1,5,,2,35,1,0,0,7,,1,32,4,11,4,,3,1,1,1,,6,1,2,3,,7,3,6
E07000099,North Hertfordshire,,,33,,6,,2,0,0,0,0,,0,3,0,0,0,1,,3,6,1,1,0,,15,15,0,0,,0,0,0,0,,0,0,1
E07000139,North Kesteven,,,33,,12,,0,0,0,0,0,,0,11,0,0,0,1,,1,4,1,2,2,,7,4,0,3,,0,0,0,0,,0,0,4
E06000013,North Lincolnshire,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E07000147,North Norfolk,,,41,,19,,0,0,0,0,1,,0,17,0,0,1,0,,5,10,0,0,0,,3,3,0,0,,2,0,2,0,,0,0,2
E06000061,North Northamptonshire,,,120,,53,,3,0,1,0,1,,0,43,1,0,0,4,,7,25,11,8,1,,10,6,2,2,,0,0,0,0,,2,0,3
E06000024,North Somerset,,,129,,62,,3,0,2,0,0,,1,45,1,1,0,9,,5,27,4,10,2,,7,2,3,2,,8,3,3,2,,1,0,3
E08000022,North Tyneside,,,112,,33,,0,1,0,0,3,,1,25,0,0,0,3,,5,27,16,9,2,,4,3,0,1,,1,0,1,0,,3,11,1
E07000218,North Warwickshire,,,36,,11,,0,0,0,0,0,,0,10,0,0,0,1,,1,6,8,9,0,,0,0,0,0,,0,0,0,0,,0,0,1
E07000134,North West Leicestershire,,,30,,16,,1,0,0,0,0,,0,13,0,0,0,2,,0,8,1,0,0,,2,2,0,0,,0,0,0,0,,0,1,2
E06000057,Northumberland,,,110,,56,,0,0,1,0,1,,1,43,1,0,0,9,,1,28,13,3,0,,1,0,0,1,,2,1,0,1,,3,0,3
E07000148,Norwich,,,46,,20,,0,0,1,0,2,,1,12,0,0,0,4,,4,3,4,2,0,,1,1,0,0,,1,0,0,1,,4,2,5
E06000018,Nottingham,,,254,,137,,7,1,7,2,6,,0,51,2,1,3,57,,5,30,4,17,4,,16,11,0,5,,13,0,4,9,,6,19,3
E07000219,Nuneaton & Bedworth,,,77,,28,,0,1,0,0,1,,0,22,0,0,0,4,,0,19,9,9,0,,3,1,1,1,,1,0,1,0,,0,0,8
E07000135,Oadby & Wigston,,,23,,7,,2,0,0,0,0,,0,5,0,0,0,0,,0,7,1,3,2,,0,0,0,0,,0,0,0,0,,0,1,2
E08000004,Oldham,,,272,,61,,1,0,0,0,0,,1,40,3,0,0,16,,16,120,19,14,7,,3,1,0,2,,6,1,2,3,,2,18,6
E07000178,Oxford,,,44,,19,,3,0,0,0,0,,1,14,0,0,0,1,,4,7,3,4,0,,1,1,0,0,,2,0,0,2,,1,1,2
E07000122,Pendle,,,55,,10,,0,0,0,0,0,,0,5,0,1,0,4,,5,23,6,2,1,,0,0,0,0,,3,0,0,3,,1,2,2
E06000031,Peterborough,,,238,,95,,7,1,4,0,3,,0,66,1,0,1,12,,2,73,9,18,4,,13,4,3,6,,9,0,3,6,,3,4,8
E06000026,Plymouth,,,108,,75,,2,3,2,0,5,,1,50,0,0,0,12,,1,11,7,3,2,,0,0,0,0,,2,0,1,1,,1,1,5
E06000044,Portsmouth,,,256,,144,,7,1,0,1,6,,6,79,1,0,0,43,,10,57,5,10,1,,6,2,1,3,,4,0,2,2,,3,5,11
E07000123,Preston,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E06000038,Reading,,,71,,30,,1,0,0,0,0,,1,14,2,0,0,12,,3,14,2,5,4,,6,2,1,3,,3,0,1,2,,1,0,3
E09000026,Redbridge,,,76,,48,,2,1,0,0,6,,0,25,1,0,0,13,,2,14,1,2,1,,0,0,0,0,,1,0,0,1,,0,4,3
E06000003,Redcar & Cleveland,,,37,,17,,1,0,0,0,1,,0,14,0,0,0,1,,0,12,1,4,0,,0,0,0,0,,2,0,1,1,,1,0,0
E07000236,Redditch,,,46,,24,,0,0,1,0,3,,0,7,0,0,0,13,,1,8,5,4,0,,0,0,0,0,,0,0,0,0,,3,0,1
E07000211,Reigate & Banstead,,,62,,23,,1,1,0,0,1,,2,15,0,0,0,3,,3,22,3,2,1,,5,3,1,1,,2,1,1,0,,0,0,1
E07000124,Ribble Valley,,,4,,2,,0,0,0,0,0,,0,2,0,0,0,0,,1,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0
E09000027,Richmond upon Thames,,,40,,4,,0,1,0,0,0,,0,2,0,0,0,1,,2,9,0,1,0,,0,0,0,0,,0,0,0,0,,0,0,24
E07000166,Richmondshire,,,21,,4,,1,0,0,0,0,,0,3,0,0,0,0,,1,10,2,0,1,,1,1,0,0,,0,0,0,0,,1,0,1
E08000005,Rochdale,,,272,,50,,1,1,1,0,0,,1,33,1,1,0,11,,26,86,20,30,2,,0,0,0,0,,18,2,5,11,,9,18,13
E07000075,Rochford,,,27,,13,,0,1,0,0,2,,0,10,0,0,0,0,,0,10,0,1,0,,1,0,1,0,,1,0,0,1,,0,0,1
E07000125,Rossendale,,,62,,10,,0,0,0,0,0,,0,7,1,0,0,2,,2,26,5,8,0,,1,1,0,0,,3,0,0,3,,2,4,1
E07000064,Rother,,,59,,29,,0,0,0,0,2,,0,18,1,1,0,7,,1,14,4,6,0,,3,1,0,2,,0,0,0,0,,0,0,2
E08000018,Rotherham,,,106,,45,,1,1,1,1,2,,0,35,2,0,0,2,,1,25,4,3,2,,12,1,1,10,,7,1,0,6,,0,5,2
E07000220,Rugby,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E07000212,Runnymede,,,49,,13,,1,1,0,0,0,,0,6,0,0,0,5,,0,14,4,9,2,,3,2,0,1,,0,0,0,0,,1,1,2
E07000176,Rushcliffe,,,25,,11,,0,0,0,0,1,,0,7,0,0,1,2,,1,5,1,2,1,,0,0,0,0,,1,0,0,1,,0,0,3
E07000092,Rushmoor,,,61,,28,,2,1,0,0,2,,1,18,0,0,1,3,,2,8,8,0,1,,3,2,1,0,,3,2,1,0,,0,1,7
E06000017,Rutland,,,17,,7,,0,0,0,0,2,,0,5,0,0,0,0,,0,2,4,2,0,,1,0,0,1,,0,0,0,0,,0,0,1
E07000167,Ryedale,,,50,,11,,0,0,1,0,1,,0,5,0,0,0,4,,3,10,5,4,0,,10,7,2,1,,3,0,2,1,,1,0,3
E08000006,Salford,,,263,,107,,0,1,0,1,3,,4,89,0,0,0,9,,11,53,7,9,3,,45,44,0,1,,11,0,0,11,,0,8,9
E08000028,Sandwell,,,174,,42,,4,0,0,1,2,,1,26,1,1,0,6,,5,83,10,3,3,,7,2,1,4,,6,1,2,3,,2,0,13
E07000168,Scarborough,,,70,,38,,5,1,2,0,4,,0,16,4,1,0,5,,1,18,4,3,0,,1,1,0,0,,1,0,1,0,,2,0,2
E07000188,Sedgemoor,,,64,,39,,2,0,0,0,1,,0,36,0,0,0,0,,1,16,3,3,0,,1,1,0,0,,1,0,1,0,,0,0,0
E08000014,Sefton,,,71,,42,,3,1,1,1,2,,1,26,1,0,0,6,,2,15,1,4,2,,1,1,0,0,,0,0,0,0,,2,1,1
E07000169,Selby,,,24,,13,,1,0,0,0,0,,0,11,0,0,0,1,,1,5,2,0,1,,2,1,0,1,,0,0,0,0,,0,0,0
E07000111,Sevenoaks,,,51,,6,,0,0,1,0,1,,0,4,0,0,0,0,,1,11,5,8,1,,5,3,0,2,,1,0,0,1,,0,0,13
E08000019,Sheffield,,,198,,55,,4,1,1,0,1,,0,28,0,0,0,20,,17,59,7,26,7,,1,1,0,0,,2,1,0,1,,11,3,10
E06000051,Shropshire,,,69,,22,,0,0,0,0,1,,1,16,0,0,0,4,,3,9,4,2,4,,1,1,0,0,,1,0,0,1,,0,0,23
E06000039,Slough,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E08000029,Solihull,,,124,,16,,1,0,0,0,0,,0,12,0,0,0,3,,7,53,8,12,6,,1,1,0,0,,7,0,5,2,,1,2,11
E07000246,Somerset West and Taunton,,,24,,7,,1,0,0,0,0,,1,2,0,0,0,3,,0,15,0,0,0,,1,1,0,0,,0,0,0,0,,1,0,0
E07000012,South Cambridgeshire,,,57,,19,,2,1,0,0,1,,0,9,0,0,0,6,,3,21,4,2,0,,6,2,0,4,,0,0,0,0,,1,0,1
E07000039,South Derbyshire,,,34,,19,,0,0,0,0,0,,0,18,0,0,0,1,,1,6,0,5,0,,2,2,0,0,,0,0,0,0,,0,0,1
E06000025,South Gloucestershire,,,157,,59,,2,1,2,0,2,,0,44,2,0,0,6,,7,38,12,7,2,,13,8,4,1,,12,0,7,5,,2,1,4
E07000044,South Hams,,,35,,18,,0,0,0,0,0,,0,15,0,0,0,3,,1,6,1,0,0,,8,3,0,5,,0,0,0,0,,0,0,1
E07000140,South Holland,,,28,,9,,0,0,1,1,1,,0,4,0,0,0,2,,1,7,3,3,0,,2,0,0,2,,1,0,0,1,,1,0,1
E07000141,South Kesteven,,,60,,23,,1,0,0,0,1,,0,18,0,0,0,3,,7,11,5,4,0,,6,3,0,3,,1,0,0,1,,0,0,3
E07000031,South Lakeland,,,44,,17,,0,0,0,0,9,,0,6,0,0,0,2,,4,3,1,2,3,,13,13,0,0,,1,0,1,0,,0,0,0
E07000149,South Norfolk,,,28,,11,,0,0,0,0,0,,1,5,0,0,0,5,,1,8,1,0,0,,0,0,0,0,,1,0,0,1,,0,0,6
E07000179,South Oxfordshire,,,103,,21,,0,0,1,0,2,,0,15,0,0,1,2,,17,32,9,10,1,,6,5,1,0,,1,0,1,0,,1,0,5
E07000126,South Ribble,,,34,,12,,0,0,0,0,1,,0,9,0,0,0,2,,1,9,7,4,0,,0,0,0,0,,0,0,0,0,,0,0,1
E07000189,South Somerset,,,74,,33,,0,0,0,0,0,,0,24,1,0,0,8,,3,15,8,9,1,,0,0,0,0,,1,0,1,0,,0,0,4
E07000196,South Staffordshire,,,10,,2,,0,0,0,0,0,,0,2,0,0,0,0,,1,5,1,1,0,,0,0,0,0,,0,0,0,0,,0,0,0
E08000023,South Tyneside,,,140,,36,,0,0,0,0,0,,0,32,0,1,0,3,,38,17,12,19,1,,1,0,0,1,,3,0,0,3,,0,9,4
E06000045,Southampton,,,306,,79,,14,1,5,4,6,,2,40,0,0,1,6,,8,93,10,16,7,,17,12,2,3,,34,6,17,11,,21,3,18
E06000033,Southend-on-Sea,,,87,,40,,4,0,0,3,1,,0,21,1,0,0,10,,1,25,1,3,0,,3,0,0,3,,1,0,0,1,,4,3,6
E09000028,Southwark,,,181,,50,,4,2,1,0,1,,3,17,0,0,0,22,,6,7,16,1,4,,92,84,0,8,,0,0,0,0,,0,0,5
E07000213,Spelthorne,,,62,,27,,1,0,0,1,2,,0,20,0,0,0,3,,5,17,2,2,1,,3,2,0,1,,2,1,1,0,,2,0,1
E07000240,St Albans,,,27,,9,,0,0,0,0,1,,0,7,0,0,0,1,,2,15,0,1,0,,0,0,0,0,,0,0,0,0,,0,0,0
E08000013,St Helens,,,105,,46,,2,0,1,1,1,,0,35,1,0,0,5,,2,39,0,6,0,,5,5,0,0,,2,0,1,1,,0,1,4
E07000197,Stafford,,,14,,2,,0,0,1,0,1,,0,0,0,0,0,0,,0,7,1,0,0,,1,0,0,1,,1,0,0,1,,0,2,0
E07000198,Staffordshire Moorlands,,,26,,10,,2,0,1,0,0,,0,7,0,0,0,0,,3,1,2,3,1,,2,1,1,0,,1,0,0,1,,1,0,2
E07000243,Stevenage,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E08000007,Stockport,,,157,,57,,1,0,0,0,4,,0,48,0,0,1,3,,2,49,10,2,1,,2,0,0,2,,5,0,0,5,,1,0,28
E06000004,Stockton-on-Tees,,,430,,78,,15,0,1,1,6,,0,17,1,0,1,36,,3,177,34,33,22,,32,16,0,16,,13,0,3,10,,11,16,11
E06000021,Stoke-on-Trent,,,157,,51,,3,0,2,1,3,,0,33,1,0,0,8,,0,32,6,34,6,,5,4,1,0,,16,1,4,11,,1,2,4
E07000221,Stratford-on-Avon,,,30,,18,,0,0,1,0,1,,0,14,0,0,0,2,,3,3,1,2,0,,1,0,0,1,,0,0,0,0,,1,0,1
E07000082,Stroud,,,25,,14,,1,0,0,0,0,,1,10,0,0,0,2,,1,5,3,0,0,,0,0,0,0,,1,0,0,1,,0,0,1
E08000024,Sunderland,,,172,,32,,1,1,1,1,4,,0,14,0,2,0,8,,26,35,9,9,17,,4,3,0,1,,8,0,4,4,,5,19,8
E07000214,Surrey Heath,,,10,,7,,0,0,0,0,0,,1,6,0,0,0,0,,1,1,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0
E09000029,Sutton,,,94,,52,,2,2,0,0,6,,0,33,1,0,1,7,,5,19,4,8,0,,0,0,0,0,,0,0,0,0,,2,0,4
E07000113,Swale,,,43,,23,,4,2,0,2,4,,0,8,0,0,0,3,,1,6,0,7,0,,3,3,0,0,,1,1,0,0,,2,0,0
E06000030,Swindon,,,83,,45,,4,0,6,0,0,,1,15,0,0,0,19,,2,17,2,0,0,,3,3,0,0,,3,1,1,1,,6,0,5
E08000008,Tameside,,,120,,48,,2,1,0,0,2,,2,36,0,0,0,5,,4,23,1,3,0,,8,3,2,3,,6,0,0,6,,21,1,5
E07000199,Tamworth,,,46,,15,,2,1,1,0,0,,0,10,0,0,0,1,,1,20,3,3,1,,0,0,0,0,,1,0,0,1,,0,0,2
E07000215,Tandridge,,,27,,13,,0,0,1,0,0,,0,8,0,0,1,3,,0,11,1,1,0,,0,0,0,0,,0,0,0,0,,1,0,0
E07000045,Teignbridge,,,108,,36,,6,0,1,0,2,,2,22,1,0,0,2,,3,23,8,3,3,,5,3,1,1,,4,0,1,3,,1,0,22
E06000020,Telford & Wrekin,,,136,,51,,2,0,0,0,1,,0,35,3,0,0,10,,6,32,5,13,5,,4,2,0,2,,4,0,1,3,,2,1,13
E07000076,Tendring,,,61,,39,,10,0,1,2,0,,1,21,1,0,0,3,,0,11,0,7,0,,0,0,0,0,,0,0,0,0,,2,0,2
E07000093,Test Valley,,,44,,17,,2,0,0,0,1,,0,11,0,0,0,3,,13,6,2,1,0,,2,2,0,0,,0,0,0,0,,0,0,3
E07000083,Tewkesbury,,,23,,8,,0,0,0,1,0,,0,6,1,0,0,0,,1,11,0,1,1,,0,0,0,0,,0,0,0,0,,0,0,1
E07000114,Thanet,,,85,,64,,7,0,0,1,5,,4,37,0,0,0,10,,3,14,0,1,0,,2,2,0,0,,1,0,0,1,,0,0,0
E07000102,Three Rivers,,,47,,12,,2,0,1,0,0,,1,8,0,0,0,0,,1,25,4,0,2,,0,0,0,0,,0,0,0,0,,0,0,3
E06000034,Thurrock,,,105,,33,,0,0,3,1,2,,0,23,0,0,0,4,,9,36,7,7,2,,2,1,0,1,,0,0,0,0,,0,4,5
E07000115,Tonbridge & Malling,,,43,,12,,0,1,0,0,1,,1,6,0,0,0,3,,4,12,4,4,0,,4,4,0,0,,1,0,0,1,,1,0,1
E06000027,Torbay,,,104,,68,,1,0,0,1,7,,4,40,1,0,0,14,,8,9,1,1,2,,5,2,0,3,,2,0,1,1,,2,0,6
E07000046,Torridge,,,48,,27,,2,0,0,2,1,,2,16,0,0,0,4,,3,6,1,1,0,,5,5,0,0,,3,0,0,3,,0,0,2
E09000030,Tower Hamlets,,,286,,101,,2,1,0,0,2,,1,66,3,2,0,24,,1,101,13,8,4,,37,37,0,0,,5,0,3,2,,6,7,3
E08000009,Trafford,,,114,,26,,1,0,0,0,0,,0,24,0,0,0,1,,16,32,2,4,0,,7,4,1,2,,4,0,1,3,,15,4,4
E07000116,Tunbridge Wells,,,46,,16,,1,0,1,1,3,,0,9,0,0,0,1,,6,11,4,2,0,,3,3,0,0,,1,0,1,0,,2,1,0
E07000077,Uttlesford,,,15,,7,,0,0,0,0,1,,0,6,0,0,0,0,,1,5,0,1,0,,0,0,0,0,,0,0,0,0,,0,0,1
E07000180,Vale of White Horse,,,91,,22,,0,0,0,0,2,,0,15,1,1,1,2,,14,25,5,10,0,,5,3,0,2,,2,0,1,1,,1,2,5
E08000036,Wakefield,,,261,,77,,19,0,0,0,2,,1,40,0,0,11,4,,6,40,18,17,6,,43,24,4,15,,31,2,11,18,,12,3,8
E08000030,Walsall,,,94,,46,,0,0,0,0,0,,1,42,0,1,0,2,,1,21,3,6,2,,4,2,0,2,,3,1,0,2,,1,2,5
E09000031,Waltham Forest,,,142,,53,,2,0,1,1,1,,0,34,1,1,0,12,,3,60,4,7,2,,2,0,0,2,,2,0,0,2,,1,1,7
E09000032,Wandsworth,,,96,,47,,2,5,0,1,0,,0,32,0,0,0,7,,5,18,2,0,3,,0,0,0,0,,3,0,1,2,,0,0,18
E06000007,Warrington,,,174,,32,,0,0,0,0,1,,0,26,0,1,0,4,,9,48,6,47,0,,13,4,5,4,,8,0,2,6,,5,2,4
E07000222,Warwick,,,21,,6,,0,0,0,0,1,,0,5,0,0,0,0,,0,3,1,1,4,,3,3,0,0,,1,0,0,1,,0,2,0
E07000103,Watford,,,32,,17,,0,0,1,0,0,,0,9,0,0,0,7,,1,9,0,3,0,,1,1,0,0,,1,0,0,1,,0,0,0
E07000216,Waverley,,,33,,17,,1,0,0,0,1,,0,10,0,0,0,5,,2,10,0,2,0,,0,0,0,0,,0,0,0,0,,2,0,0
E07000065,Wealden,,,70,,18,,2,0,0,0,0,,0,13,0,0,0,3,,3,32,5,5,2,,1,1,0,0,,0,0,0,0,,1,0,3
E07000241,Welwyn Hatfield,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E06000037,West Berkshire,,,44,,28,,1,1,1,0,3,,0,18,0,0,0,4,,0,6,0,1,1,,1,1,0,0,,2,0,1,1,,0,0,5
E07000047,West Devon,,,25,,12,,1,0,0,0,0,,0,9,0,0,0,2,,1,5,1,4,0,,1,0,0,1,,0,0,0,0,,0,0,1
E07000127,West Lancashire,,,25,,14,,0,0,1,0,2,,0,11,0,0,0,0,,1,3,0,3,0,,0,0,0,0,,0,0,0,0,,1,0,3
E07000142,West Lindsey,,,73,,26,,4,1,0,0,2,,2,11,0,0,2,4,,4,11,10,8,0,,8,6,0,2,,3,1,1,1,,0,0,3
E06000062,West Northamptonshire,,,214,,64,,4,1,3,0,2,,0,47,0,1,0,6,,6,60,5,5,1,,15,14,0,1,,22,2,4,16,,31,0,5
E07000181,West Oxfordshire,,,31,,4,,0,0,0,0,0,,0,3,0,0,0,1,,2,11,6,1,1,,0,0,0,0,,0,0,0,0,,2,0,4
E07000245,West Suffolk,,,60,,27,,1,1,0,0,0,,0,17,0,0,0,8,,0,8,0,5,1,,12,11,0,1,,1,0,0,1,,0,0,6
E09000033,Westminster,,,128,,93,,3,1,1,1,1,,1,80,0,0,0,5,,4,10,0,1,0,,7,3,0,4,,1,0,0,1,,0,0,12
E08000010,Wigan,,,276,,98,,3,1,3,2,10,,2,60,3,0,2,12,,23,68,9,24,6,,6,0,2,4,,6,0,3,3,,1,27,8
E06000054,Wiltshire,,,165,,41,,0,0,0,0,0,,1,32,0,0,0,8,,8,60,8,16,4,,8,3,1,4,,6,0,3,3,,1,1,12
E07000094,Winchester,,,60,,17,,2,0,1,0,1,,0,10,1,0,0,2,,1,25,3,1,1,,6,4,1,1,,1,0,1,0,,3,0,2
E06000040,Windsor & Maidenhead,,,31,,10,,0,0,1,0,0,,0,7,0,0,0,2,,1,12,5,2,0,,0,0,0,0,,0,0,0,0,,0,0,1
E08000015,Wirral,,,99,,43,,2,0,0,0,6,,0,30,1,0,0,4,,5,21,3,10,5,,1,1,0,0,,2,0,0,2,,6,0,3
E07000217,Woking,,,41,,21,,0,0,0,1,1,,0,15,0,0,0,4,,1,5,0,1,0,,3,2,0,1,,0,0,0,0,,1,0,9
E06000041,Wokingham,,,41,,15,,0,1,0,0,0,,0,10,0,0,1,3,,10,7,2,3,1,,2,2,0,0,,1,0,0,1,,0,0,0
E08000031,Wolverhampton,,,..,,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,,..,..,..,..,,..,..,..
E07000237,Worcester,,,74,,17,,0,1,0,0,0,,0,12,0,0,0,4,,3,30,4,12,1,,1,0,1,0,,2,0,0,2,,0,0,4
E07000229,Worthing,,,32,,21,,1,0,1,0,2,,0,13,0,0,0,4,,0,4,1,0,1,,0,0,0,0,,5,0,0,5,,0,0,0
E07000238,Wychavon,,,35,,14,,0,0,0,0,0,,0,12,0,0,0,2,,0,4,1,0,1,,0,0,0,0,,1,0,1,0,,0,0,14
